Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
196;255,6439;;-1 + -1 + ;3,490838;0,644784;;133;2,135623
197;256,5609;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;12,57412;1,572347;;384;11,14647
198;258,8994;;-1 + -1 + -1 + ;4,921463;0,8707769;;150;2,792239
199;260,2;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,346089;0,5907131;;150;0,9368021
200;261,303;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,869104;0,9404916;;116;1,809595
201;262,2811;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,01883221;0,358169;;67;-2,622999
202;262,7995;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,951324;0,8222743;;167;2,773598
203;263,8714;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,181772;0,8951724;;100;1,076945
204;264,6526;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,013729;0,634005;;150;-2,352266
205;265,5985;;-1 + -1 + ;3,621283;0,5983987;;150;2,219682
206;266,6311;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,568515;0,54032;;100;0,108834
207;267,3806;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,572065;0,6968994;;116;1,268964
208;268,1319;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,143023;0,4909573;;100;0,6339805
209;268,8052;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,781933;0,6710686;;217;2,453001
210;270,1422;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,721045;0,3738961;;117;-1,905059
211;271,0124;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,721931;0,5580714;;200;1,280003
212;272,2855;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,068949;0,5722999;;100;-0,3587523
213;273,0732;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,772758;0,5258788;;133;-3,701363
214;273,9124;;-1 + -1 + -1 + -1 + -1 + ;5,291765;0,8010879;;167;3,092855
215;275,0097;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,01783112;0,3986053;;83;-5,619226
216;275,7163;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,752437;0,598195;;100;0,3506312
217;276,3868;;-1 + -1 + -1 + ;2,605106;0,5730032;;117;0,1781099
218;277,1606;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7135862;0,2996054;;150;-1,986808
219;278,168;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,579769;0,3687466;;100;-1,051484
220;278,9229;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,126598;0,7885377;;100;-1,084864
221;279,5963;;-1 + -1 + -1 + ;4,205266;0,4357501;;100;1,641016
222;280,2658;;-1 + -1 + ;-0,2850847;0,3264703;;83;-1,958615
223;280,85;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,501503;0,9272004;;200;3,428703
224;282,1985;;-1 + -1 + ;1,407261;0,4567899;;67;-0,1359489
225;282,9054;;-1 + -1 + -1 + ;6,711357;1,778551;;166;6,489907
