Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
201;167,3141;;-2 + -2 + -2 + -2 + -2 + ;2,481206;1,4119;;100;-0,1068945
202;167,9406;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,143463;2,101094;;167;0,2445531
203;168,6887;;-2 + -2 + -2 + -2 + ;2,480489;1,588394;;133;-3,931118
204;169,4135;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;5,209241;2,647179;;250;1,856421
205;170,587;1 + 1 + ;-2 + -2 + ;11,24387;11,67984;;400;20,92372
206;172,5263;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,380837;1,631213;;117;-1,98795
207;173,3438;;-2 + -2 + -2 + ;0,598235;0,8043922;;100;-4,597373
208;173,8548;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;5,229357;3,598808;;233;3,828163
209;174,9323;;-2 + -2 + -2 + -2 + -2 + -2 + ;2,331336;1,633416;;117;-2,035248
210;175,6516;;-2 + -2 + -2 + ;1,46713;0,6997339;;66;-3,833136
211;176,0297;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,252947;1,283871;;84;-2,463182
212;176,4551;;-2 + -2 + -2 + ;2,39048;2,084417;;133;-1,525104
213;177,1404;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,64167;1,596835;;133;-11,76149
214;177,8256;;-2 + -2 + -2 + ;-0,07041565;0,5436409;;50;-5,526775
215;178,1317;;-2 + -2 + -2 + -2 + ;3,946687;2,544697;;167;0,4913836
216;178,8287;;-2 + -2 + ;1,429399;1,284686;;83;-1,285916
217;179,2968;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;3,005227;1,979159;;134;-1,015615
218;179,8719;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,502812;1,01997;;133;-3,477218
219;180,458;;-2 + -2 + -2 + -2 + ;2,601909;2,542788;;117;1,144697
220;180,9759;;-2 + -2 + ;7,054795;3,806276;;266;6,861071
221;182,0244;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;-0,7179258;0,483371;;117;-10,23456
222;182,6861;;-2 + -2 + -2 + -2 + -2 + -2 + ;6,032022;3,798591;;267;5,830615
223;183,8007;;-2 + -2 + ;0,480192;0,986254;;100;-2,533554
224;184,4322;;-2 + -2 + -2 + -2 + -2 + -2 + ;2,72606;1,984274;;133;-1,289665
225;185,0436;;-2 + -2 + -2 + ;1,117343;1,124411;;83;-3,758246
226;185,5296;;-2 + -2 + -2 + ;-0,6133658;0,6785604;;134;-5,934805
227;186,1442;;-2 + -2 + -2 + -2 + -2 + ;2,63112;2,096381;;133;0,7274985
228;186,8381;;-2 + -2 + -2 + ;2,799141;2,128695;;167;-1,072165
229;187,6439;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,246694;1,392062;;200;-0,3612432
230;188,6405;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,551343;1,589959;;83;-2,858697
231;189,183;;-2 + -2 + -2 + ;2,532232;1,692428;;167;-1,775338
232;189,9858;;-2 + -2 + -2 + -2 + -2 + -2 + ;3,593469;3,683897;;150;3,277368
233;190,7514;;-2 + -2 + -2 + -2 + -2 + ;4,821843;2,795214;;266;1,617056
234;191,9729;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,213087;1,259514;;84;-3,527399
235;192,552;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + ;3,242573;3,293317;;166;1,53589
236;193,319;;-2 + -2 + -2 + ;1,167124;0,8953443;;84;-3,937531
237;193,8706;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;0,7196603;0,8775547;;66;-4,402785
238;194,2561;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,838375;1,550619;;134;-1,611007
239;194,9346;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,220005;0,8796301;;133;-11,90037
240;195,6327;;-2 + -2 + -2 + -2 + -2 + ;2,765999;2,098955;;133;0,8649516
241;196,3295;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,322113;1,217932;;184;-5,459954
242;197,205;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + ;5,441167;3,366031;;233;3,807204
243;198,364;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;3,096252;2,491164;;133;-0,4125843
244;199,1586;;-2 + -2 + -2 + ;-0,2264658;0,7610925;;84;-5,465373
245;199,6146;;-2 + -2 + -2 + ;1,747673;1,578357;;83;-2,673969
246;200,0993;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;3,945782;1,920987;;267;3,866771
247;201,3324;;-2 + -2 + ;1,633876;1,708131;;83;-0,6579938
