Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
209;233,8768;;-1 + -1 + -1 + -1 + -1 + ;2,604405;0,2312208;;283;-2,164375
210;235,0028;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4464002;0,1876111;;100;-1,365989
211;235,4251;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,931187;0,3485973;;200;2,279783
212;236,2621;;-1 + -1 + -1 + -1 + -1 + ;2,748499;0,3494162;;134;0,0979147
213;236,8416;;-1 + -1 + -1 + ;0,5662264;0,1911919;;200;-2,242581
214;237,6981;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,587689;0,1847191;;83;-1,227592
215;238,0324;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,200867;0,2606655;;267;0,4615319
216;239,1322;;-1 + -1 + -1 + ;4,395071;0,2209101;;150;1,61598
217;239,7367;;-1 + -1 + -1 + ;1,970524;0,2588692;;100;-0,7706068
218;240,1854;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,086416;0,1823544;;100;-2,73123
219;240,6033;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,072748;0,2395503;;100;0,3122981
220;241,0334;;-1 + -1 + ;3,094733;0,2624491;;233;1,357182
221;241,9701;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,03366;0,6529388;;317;4,686596
222;247,1393;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,581604;0,2119703;;133;-5,206426
223;247,6534;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8036176;0,1643316;;67;-2,032051
224;247,9369;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,643614;0,3084656;;83;-1,04792
225;248,28;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,287634;0,2505243;;267;0,538157
